person_age,person_income,loan_amnt,loan_int_rate,loan_status,PD,Exposure,LGD,Expected_Loss,Loan_Grade
25,80000,22000,11.48,0,0.025,22000,0.45,247.50000000000003,B
25,39996,12000,8.94,0,0.005,12000,0.45,27.000000000000004,A
26,38400,12000,5.99,1,0.99,12000,0.45,5346.0,A
25,38599,12000,10.38,1,0.99,12000,0.45,5346.0,B
22,80000,15000,11.48,0,0.03,15000,0.45,202.5,B
23,39000,12000,10.99,1,0.99,12000,0.45,5346.0,B
22,39000,12000,11.11,1,0.995,12000,0.45,5373.0,B
26,80000,3000,8.0,0,0.0,3000,0.45,0.0,A
23,39000,12000,10.83,1,0.98,12000,0.45,5292.0,B
24,39996,3000,7.37,0,0.0,3000,0.45,0.0,A
25,39600,12000,10.99,0,0.055,12000,0.45,297.0,B
23,80000,8000,15.68,0,0.195,8000,0.45,702.0000000000001,E
25,39779,12000,5.79,0,0.015,12000,0.45,81.0,A
23,80000,17000,12.21,0,0.07,17000,0.45,535.5000000000001,B
22,74000,15000,15.05,1,0.17,15000,0.45,1147.5000000000002,D
21,39900,12000,7.9,0,0.01,12000,0.45,54.00000000000001,A
25,39900,12000,9.88,0,0.095,12000,0.45,513.0,B
26,74000,7500,10.08,1,0.675,7500,0.45,2278.125,B
24,80000,7500,8.63,0,0.03,7500,0.45,101.25,A
24,39996,12000,12.69,0,0.035,12000,0.45,189.00000000000006,B
22,80000,10000,8.32,0,0.005,10000,0.45,22.500000000000004,A
23,39996,12000,9.63,0,0.03,12000,0.45,162.0,B
24,80000,20000,9.51,0,0.01,20000,0.45,90.00000000000001,B
22,74000,11200,10.99,1,0.86,11200,0.45,4334.400000000001,C
22,74000,25000,14.38,1,0.75,25000,0.45,8437.5,E
26,39996,12000,10.99,0,0.0,12000,0.45,0.0,B
24,40000,12000,13.49,0,0.095,12000,0.45,513.0,C
24,80004,2425,15.27,0,0.04,2425,0.45,43.650000000000006,C
25,80004,3600,7.49,0,0.005,3600,0.45,8.100000000000001,A
24,80004,6000,6.17,0,0.0,6000,0.45,0.0,A
24,74004,25000,15.57,1,0.8,25000,0.45,9000.000000000002,D
26,40000,12000,9.99,0,0.02,12000,0.45,108.00000000000001,B
24,80004,25000,10.36,0,0.03,25000,0.45,337.5,B
26,40000,12000,7.51,0,0.005,12000,0.45,27.000000000000004,A
26,80004,15000,11.86,0,0.025,15000,0.45,168.75000000000003,B
22,40000,12000,10.99,0,0.03,12000,0.45,162.0,B
26,40000,12000,7.88,0,0.01,12000,0.45,54.00000000000001,A
23,80004,19000,10.62,0,0.0,19000,0.45,0.0,B
22,40000,12000,13.22,0,0.03,12000,0.45,162.0,C
26,80004,6000,8.0,0,0.0,6000,0.45,0.0,A
22,40000,12000,10.99,0,0.015,12000,0.45,81.0,B
23,40000,12000,12.18,0,0.05,12000,0.45,270.00000000000006,B
26,40000,12000,11.58,0,0.065,12000,0.45,351.0,B
22,40000,12000,11.89,0,0.05,12000,0.45,270.00000000000006,B
24,80004,6000,8.63,0,0.0,6000,0.45,0.0,A
23,40100,12000,9.91,0,0.065,12000,0.45,351.0,B
22,80070,27525,10.74,0,0.01,27525,0.45,123.86250000000001,B
25,80140,11300,10.37,0,0.015,11300,0.45,76.275,B
23,80196,30000,9.91,0,0.02,30000,0.45,270.00000000000006,B
25,80208,4000,5.42,0,0.0,4000,0.45,0.0,A
22,40320,12000,14.27,0,0.095,12000,0.45,513.0,C
22,80340,7000,7.14,0,0.0,7000,0.45,0.0,A
26,40800,12000,10.99,0,0.02,12000,0.45,108.00000000000001,A
25,41000,12000,11.71,0,0.015,12000,0.45,81.0,B
25,80400,1000,5.42,0,0.035,1000,0.45,15.750000000000004,A
25,80400,25000,17.49,0,0.155,25000,0.45,1743.7500000000002,D
24,80400,12000,5.79,0,0.0,12000,0.45,0.0,A
24,36000,12000,9.91,1,1.0,12000,0.45,5400.0,B
23,42000,12000,13.49,0,0.02,12000,0.45,108.00000000000001,C
25,42000,12000,7.9,0,0.02,12000,0.45,108.00000000000001,A
22,74476,5000,8.49,1,0.715,5000,0.45,1608.75,A
26,80500,24000,17.58,0,0.105,24000,0.45,1134.0,D
23,42000,12000,10.65,0,0.015,12000,0.45,81.0,B
26,42000,12000,8.49,0,0.01,12000,0.45,54.00000000000001,A
26,80500,11000,12.53,0,0.05,11000,0.45,247.50000000000003,B
22,74500,7500,13.17,1,0.865,7500,0.45,2919.375,D
26,80600,9600,10.99,0,0.005,9600,0.45,21.6,B
24,74600,20000,17.51,1,0.885,20000,0.45,7965.0,E
24,42000,12000,7.66,0,0.005,12000,0.45,27.000000000000004,A
24,80689,16000,13.22,0,0.11,16000,0.45,792.0,C
26,80730,9600,7.29,0,0.01,9600,0.45,43.2,A
23,80796,5000,10.99,0,0.03,5000,0.45,67.5,A
21,42000,12000,13.23,0,0.015,12000,0.45,81.0,C
23,80832,15000,15.65,0,0.065,15000,0.45,438.75,D
22,81000,9100,12.42,0,0.03,9100,0.45,122.85,B
25,42500,12000,12.69,0,0.01,12000,0.45,54.00000000000001,B
26,81000,10750,8.49,0,0.025,10750,0.45,120.93750000000001,A
23,42500,12000,13.35,0,0.03,12000,0.45,162.0,C
24,42500,12000,11.36,0,0.065,12000,0.45,351.0,B
25,42900,12000,8.9,0,0.02,12000,0.45,108.00000000000001,A
25,43000,12000,13.16,0,0.035,12000,0.45,189.00000000000006,C
22,75000,25000,15.57,1,0.665,25000,0.45,7481.25,D
23,81000,10000,8.88,0,0.035,10000,0.45,157.50000000000003,B
25,81000,12000,10.99,0,0.1,12000,0.45,540.0000000000001,D
26,81000,5000,10.75,0,0.02,5000,0.45,45.00000000000001,B
22,81000,6600,7.88,0,0.01,6600,0.45,29.700000000000003,A
24,43200,12000,10.36,0,0.005,12000,0.45,27.000000000000004,B
24,81000,20000,11.49,0,0.025,20000,0.45,225.00000000000003,B
26,43680,12000,10.37,0,0.01,12000,0.45,54.00000000000001,B
22,39000,1000,10.99,0,0.005,1000,0.45,2.2500000000000004,A
22,81000,24000,9.88,0,0.04,24000,0.45,432.00000000000006,B
25,44004,12000,16.45,0,0.305,12000,0.45,1647.0000000000002,E
22,44160,12000,13.24,0,0.335,12000,0.45,1809.0000000000002,D
23,44400,12000,14.79,0,0.06,12000,0.45,324.0,C
22,81000,10000,15.31,0,0.025,10000,0.45,112.50000000000001,D
22,44412,12000,13.11,0,0.03,12000,0.45,162.0,C
24,81000,15000,12.18,0,0.255,15000,0.45,1721.25,B
25,81000,5200,10.95,0,0.025,5200,0.45,58.50000000000001,B
21,81000,8400,12.53,0,0.035,8400,0.45,132.30000000000004,C
24,81100,3200,10.99,0,0.03,3200,0.45,43.2,B
23,45000,12000,12.69,0,0.03,12000,0.45,162.0,B
23,81120,15000,10.25,0,0.015,15000,0.45,101.25,B
25,39000,4400,14.84,0,0.05,4400,0.45,99.00000000000001,D
22,45000,12000,6.62,0,0.02,12000,0.45,108.00000000000001,A
26,81204,9100,10.95,0,0.025,9100,0.45,102.37500000000001,B
26,81360,6000,7.9,0,0.005,6000,0.45,13.500000000000002,A
25,39000,3600,11.86,0,0.01,3600,0.45,16.200000000000003,B
25,39000,8500,14.35,0,0.04,8500,0.45,153.00000000000003,C
22,81400,8500,10.99,0,0.005,8500,0.45,19.125000000000004,B
23,81500,15000,10.0,0,0.01,15000,0.45,67.50000000000001,B
22,81500,7575,6.54,0,0.005,7575,0.45,17.043750000000003,A
22,81500,20000,6.54,0,0.02,20000,0.45,180.00000000000003,A
23,39000,3000,10.62,0,0.02,3000,0.45,27.000000000000004,B
23,81504,2400,6.92,0,0.005,2400,0.45,5.4,A
26,81600,7200,11.99,0,0.015,7200,0.45,48.6,B
23,81600,9000,7.49,0,0.005,9000,0.45,20.250000000000004,A
21,81600,14400,6.92,0,0.015,14400,0.45,97.2,A
25,81600,13000,13.23,0,0.01,13000,0.45,58.50000000000001,C
22,81600,1300,6.39,0,0.01,1300,0.45,5.8500000000000005,A
24,45000,12000,10.99,0,0.0,12000,0.45,0.0,B
25,81600,20000,12.18,0,0.03,20000,0.45,270.0,B
23,45000,12000,5.79,0,0.035,12000,0.45,189.00000000000006,A
25,45000,12000,7.66,0,0.015,12000,0.45,81.0,A
22,81800,2500,6.39,0,0.005,2500,0.45,5.625000000000001,A
25,45000,12000,9.62,0,0.01,12000,0.45,54.00000000000001,B
23,45000,12000,11.83,0,0.03,12000,0.45,162.0,B
22,81996,7000,14.72,0,0.06,7000,0.45,189.0,C
24,81996,14000,7.88,0,0.0,14000,0.45,0.0,A
21,45000,12000,11.97,0,0.025,12000,0.45,135.00000000000003,C
26,82000,7000,12.42,0,0.0,7000,0.45,0.0,B
24,82000,25000,15.27,0,0.06,25000,0.45,675.0,C
21,45176,12000,11.49,0,0.035,12000,0.45,189.00000000000006,B
24,45204,12000,7.51,0,0.005,12000,0.45,27.000000000000004,A
25,45600,12000,13.23,0,0.295,12000,0.45,1593.0,C
21,39760,12000,16.07,1,0.98,12000,0.45,5292.0,D
26,45806,12000,14.84,0,0.06,12000,0.45,324.0,D
26,45900,12000,10.39,0,0.01,12000,0.45,54.00000000000001,B
26,82000,1000,14.27,0,0.13,1000,0.45,58.5,C
26,82000,19075,7.9,0,0.005,19075,0.45,42.91875,A
23,82000,5000,16.77,0,0.11,5000,0.45,247.5,D
24,45996,12000,15.68,0,0.16,12000,0.45,864.0000000000001,E
24,82000,5325,10.99,0,0.0,5325,0.45,0.0,B
22,46000,12000,11.71,0,0.03,12000,0.45,162.0,B
25,46000,12000,5.42,0,0.08,12000,0.45,432.00000000000006,A
26,82000,3200,5.99,0,0.0,3200,0.45,0.0,A
23,82000,9000,10.99,0,0.08,9000,0.45,324.00000000000006,D
22,46000,12000,12.68,0,0.03,12000,0.45,162.0,C
22,46000,12000,12.84,0,0.06,12000,0.45,324.0,C
24,82000,3500,10.99,0,0.07,3500,0.45,110.25000000000003,D
21,46800,12000,15.21,0,0.175,12000,0.45,945.0,D
25,82000,15000,10.37,0,0.03,15000,0.45,202.5,B
25,47000,12000,15.96,0,0.255,12000,0.45,1377.0,C
23,82000,9600,10.0,0,0.03,9600,0.45,129.6,B
22,47000,12000,6.03,0,0.02,12000,0.45,108.00000000000001,A
25,47000,12000,10.37,0,0.02,12000,0.45,108.00000000000001,B
23,82000,14400,10.99,0,0.035,14400,0.45,226.80000000000004,A
22,82000,10750,9.25,0,0.005,10750,0.45,24.187500000000004,B
24,82000,8000,5.79,0,0.0,8000,0.45,0.0,A
24,82000,20000,6.54,0,0.005,20000,0.45,45.00000000000001,A
23,76000,6000,11.49,1,0.08,6000,0.45,216.00000000000003,B
23,47840,12000,12.69,0,0.06,12000,0.45,324.0,B
23,48000,12000,6.03,0,0.025,12000,0.45,135.00000000000003,A
24,82000,6000,6.76,0,0.005,6000,0.45,13.500000000000002,A
24,48000,12000,16.77,0,0.06,12000,0.45,324.0,D
25,48000,12000,13.49,0,0.045,12000,0.45,243.0,C
22,82000,20000,9.88,0,0.01,20000,0.45,90.00000000000001,B
22,42000,12000,15.65,1,0.99,12000,0.45,5346.0,D
22,82000,10000,12.87,0,0.04,10000,0.45,180.00000000000003,C
26,82000,20000,13.57,0,0.06,20000,0.45,540.0,C
22,82000,6000,10.99,0,0.075,6000,0.45,202.5,C
26,76000,7200,16.35,1,0.905,7200,0.45,2932.2,E
24,82000,14700,9.63,0,0.03,14700,0.45,198.45,A
26,48000,12000,11.66,0,0.035,12000,0.45,189.00000000000006,C
26,82000,4500,15.05,0,0.09,4500,0.45,182.25,D
26,82000,5000,13.47,0,0.025,5000,0.45,56.25000000000001,C
21,82000,11000,10.99,0,0.06,11000,0.45,297.0,A
22,82000,8300,11.46,0,0.095,8300,0.45,354.82500000000005,B
25,82000,10000,14.93,0,0.175,10000,0.45,787.5,E
25,82000,7500,12.72,0,0.01,7500,0.45,33.75000000000001,C
24,82000,7500,8.32,0,0.0,7500,0.45,0.0,A
25,48074,12000,13.85,0,0.08,12000,0.45,432.00000000000006,C
24,76000,7000,12.92,1,0.925,7000,0.45,2913.75,D
26,60000,12000,10.65,0,0.005,12000,0.45,27.000000000000004,B
21,60000,12000,7.51,0,0.015,12000,0.45,81.0,A
23,54000,12000,12.42,1,0.635,12000,0.45,3429.0,B
25,76248,9750,14.27,1,0.71,9750,0.45,3115.125,C
23,60000,12000,12.69,0,0.035,12000,0.45,189.00000000000006,B
26,82305,18600,6.99,0,0.01,18600,0.45,83.7,A
23,60000,12000,6.03,0,0.02,12000,0.45,108.00000000000001,A
26,60000,12000,6.62,0,0.02,12000,0.45,108.00000000000001,A
25,60000,12000,7.9,0,0.065,12000,0.45,351.0,A
23,82500,5000,8.49,0,0.025,5000,0.45,56.25000000000001,A
24,82500,10000,5.79,0,0.0,10000,0.45,0.0,A
23,65025,16000,14.35,1,0.715,16000,0.45,5148.0,C
24,60000,12000,8.9,0,0.0,12000,0.45,0.0,A
24,60000,12000,9.99,0,0.01,12000,0.45,54.00000000000001,B
24,60000,12000,10.99,0,0.0,12000,0.45,0.0,B
22,82500,14400,9.32,0,0.01,14400,0.45,64.80000000000001,A
22,60000,12000,10.37,0,0.095,12000,0.45,513.0,B
24,60000,12000,10.36,0,0.005,12000,0.45,27.000000000000004,B
26,60000,12000,10.99,0,0.06,12000,0.45,324.0,B
23,54000,12000,12.98,1,0.635,12000,0.45,3429.0,C
23,60000,12000,10.99,0,0.01,12000,0.45,54.00000000000001,A
25,60000,12000,5.42,0,0.0,12000,0.45,0.0,A
24,82726,20000,10.99,0,0.11,20000,0.45,990.0,C
25,82729,4800,6.17,0,0.0,4800,0.45,0.0,A
25,60000,12000,11.86,0,0.0,12000,0.45,0.0,B
24,82800,12500,10.99,0,0.005,12500,0.45,28.125000000000004,B
23,60000,12000,7.88,0,0.005,12000,0.45,27.000000000000004,A
22,60000,12000,10.99,0,0.005,12000,0.45,27.000000000000004,B
26,60000,12000,10.62,0,0.0,12000,0.45,0.0,B
22,83000,5500,11.99,0,0.025,5500,0.45,61.87500000000001,B
26,60000,12000,12.87,0,0.175,12000,0.45,945.0,C
25,60000,12000,14.26,0,0.005,12000,0.45,27.000000000000004,C
21,83000,14000,8.49,0,0.0,14000,0.45,0.0,A
24,60000,12000,9.63,0,0.025,12000,0.45,135.00000000000003,A
25,60000,12000,12.21,0,0.02,12000,0.45,108.00000000000001,B
24,60000,12000,12.21,0,0.02,12000,0.45,108.00000000000001,B
25,83000,13000,10.99,0,0.02,13000,0.45,117.00000000000001,B
24,83000,10400,5.79,0,0.005,10400,0.45,23.400000000000002,A
23,83000,20000,14.54,0,0.1,20000,0.45,900.0000000000001,D
23,83000,10000,7.66,0,0.01,10000,0.45,45.00000000000001,A
22,60000,12000,13.47,0,0.025,12000,0.45,135.00000000000003,C
26,83000,25000,10.99,0,0.04,25000,0.45,450.00000000000006,B
23,60000,12000,9.63,0,0.01,12000,0.45,54.00000000000001,A
24,83000,15000,6.91,0,0.02,15000,0.45,135.00000000000003,A
22,38272,4800,9.99,0,0.02,4800,0.45,43.2,B
23,83000,1500,11.12,0,0.025,1500,0.45,16.875000000000004,B
22,83000,25000,15.95,0,0.12,25000,0.45,1350.0,D
24,60500,12000,16.49,0,0.005,12000,0.45,27.000000000000004,D
26,83000,25000,10.99,0,0.135,25000,0.45,1518.7500000000002,B
21,83000,7000,12.73,0,0.05,7000,0.45,157.50000000000003,C
26,83000,17000,10.25,0,0.075,17000,0.45,573.75,B
21,83000,8500,8.0,0,0.01,8500,0.45,38.25000000000001,A
24,61000,12000,10.99,0,0.0,12000,0.45,0.0,B
25,77000,7200,18.53,1,0.855,7200,0.45,2770.2,F
26,65450,10800,12.21,1,0.635,10800,0.45,3086.1,B
25,61000,12000,7.29,0,0.0,12000,0.45,0.0,A
23,23500,3000,13.23,0,0.09,3000,0.45,121.5,C
23,83004,3500,12.61,0,0.03,3500,0.45,47.25,C
22,83004,24000,7.88,0,0.01,24000,0.45,108.00000000000001,A
24,83004,25000,10.99,0,0.03,25000,0.45,337.5,B
25,83004,5000,6.76,0,0.015,5000,0.45,33.75,A
22,24000,3000,10.99,0,0.025,3000,0.45,33.75000000000001,B
24,83050,10000,13.49,0,0.025,10000,0.45,112.50000000000001,C
24,38004,3000,13.35,0,0.0,3000,0.45,0.0,C
23,83199,14400,5.42,0,0.005,14400,0.45,32.400000000000006,A
23,83200,4000,7.49,0,0.025,4000,0.45,45.00000000000001,A
22,24000,3000,10.99,1,0.655,3000,0.45,884.25,C
26,24856,3000,9.32,0,0.025,3000,0.45,33.75000000000001,A
23,77200,22000,13.23,1,0.71,22000,0.45,7029.0,C
21,24996,3000,11.49,0,0.225,3000,0.45,303.75,B
22,25000,3000,12.69,0,0.18,3000,0.45,243.0,B
25,83400,10000,13.11,0,0.025,10000,0.45,112.50000000000001,C
25,25000,3000,11.12,0,0.025,3000,0.45,33.75000000000001,B
22,38004,3000,12.92,0,0.085,3000,0.45,114.75000000000001,D
26,83500,1600,6.76,0,0.025,1600,0.45,18.000000000000004,A
26,83500,6500,8.59,0,0.025,6500,0.45,73.12500000000001,A
26,83600,13600,7.66,0,0.015,13600,0.45,91.8,A
22,83600,7500,13.11,0,0.0,7500,0.45,0.0,C
24,25000,3000,10.95,0,0.05,3000,0.45,67.50000000000001,B
24,25000,3000,8.32,0,0.105,3000,0.45,141.75,A
26,83957,3000,8.94,0,0.025,3000,0.45,33.75000000000001,A
26,25200,3000,14.35,0,0.09,3000,0.45,121.5,C
25,84000,8500,6.62,0,0.0,8500,0.45,0.0,A
23,84000,17500,8.9,0,0.0,17500,0.45,0.0,A
23,84000,16000,6.03,0,0.015,16000,0.45,108.0,A
25,84000,20000,15.27,0,0.17,20000,0.45,1530.0000000000002,C
26,84000,7500,12.69,0,0.005,7500,0.45,16.875000000000004,B
24,26400,3000,10.99,0,0.06,3000,0.45,81.0,A
22,84000,3900,11.71,0,0.06,3900,0.45,105.3,B
25,26500,3000,10.62,0,0.025,3000,0.45,33.75000000000001,B
23,26880,3000,12.23,0,0.055,3000,0.45,74.25,C
23,84000,4200,5.42,0,0.0,4200,0.45,0.0,A
24,27000,3000,11.14,0,0.005,3000,0.45,6.750000000000001,B
25,84000,5000,10.99,0,0.0,5000,0.45,0.0,B
21,27600,3000,11.49,0,0.065,3000,0.45,87.75,B
21,84000,2500,9.99,0,0.025,2500,0.45,28.125000000000004,B
25,84000,6500,10.99,0,0.01,6500,0.45,29.250000000000004,B
23,84000,28000,8.49,0,0.055,28000,0.45,693.0,A
22,27996,3000,10.99,0,0.045,3000,0.45,60.75,A
22,28000,3000,10.59,0,0.015,3000,0.45,20.25,B
24,28000,3000,10.25,0,0.07,3000,0.45,94.50000000000003,B
23,28000,3000,10.25,0,0.01,3000,0.45,13.500000000000002,B
23,84000,23000,11.99,0,0.075,23000,0.45,776.25,B
24,84000,18000,9.99,0,0.015,18000,0.45,121.5,B
22,84000,12000,11.99,0,0.06,12000,0.45,324.0,B
25,28800,3000,12.42,0,0.15,3000,0.45,202.5,B
22,84000,2825,5.99,0,0.0,2825,0.45,0.0,A
22,84000,10000,10.99,0,0.045,10000,0.45,202.5,A
26,84000,21000,13.49,0,0.05,21000,0.45,472.50000000000006,C
25,28800,3000,11.12,0,0.01,3000,0.45,13.500000000000002,B
23,84000,7000,6.92,0,0.005,7000,0.45,15.750000000000002,A
25,29000,3000,20.25,1,0.92,3000,0.45,1242.0,F
22,84000,7200,5.79,0,0.0,7200,0.45,0.0,A
22,84000,23000,12.68,0,0.035,23000,0.45,362.25000000000006,C
23,30000,3000,12.69,1,0.75,3000,0.45,1012.5000000000001,B
25,30000,3000,11.71,0,0.085,3000,0.45,114.75000000000001,B
26,30000,3000,13.49,0,0.09,3000,0.45,121.5,C
25,84000,4200,9.25,0,0.04,4200,0.45,75.60000000000001,B
24,84000,8000,7.51,0,0.01,8000,0.45,36.00000000000001,A
22,84000,8000,7.88,0,0.0,8000,0.45,0.0,A
26,62000,12000,12.69,0,0.03,12000,0.45,162.0,B
22,84000,10000,10.38,0,0.025,10000,0.45,112.50000000000001,B
22,84000,10000,7.88,0,0.015,10000,0.45,67.5,A
25,84000,6000,10.62,0,0.005,6000,0.45,13.500000000000002,B
25,66300,1700,6.76,1,0.59,1700,0.45,451.35,A
23,62000,12000,5.79,0,0.015,12000,0.45,81.0,A
23,84000,25000,10.25,0,0.07,25000,0.45,787.5000000000002,B
25,84000,15000,7.88,0,0.015,15000,0.45,101.25,A
25,62204,12000,14.11,0,0.14,12000,0.45,756.0000000000002,D
25,84000,8500,11.83,0,0.005,8500,0.45,19.125000000000004,B
25,62300,12000,7.9,0,0.015,12000,0.45,81.0,A
23,84000,25000,12.53,0,0.015,25000,0.45,168.75,B
24,78000,15000,10.99,1,0.705,15000,0.45,4758.75,B
21,84000,10000,12.53,0,0.035,10000,0.45,157.50000000000003,B
24,84000,20000,11.83,0,0.03,20000,0.45,270.0,B
23,78000,8000,12.87,1,0.67,8000,0.45,2412.0000000000005,C
23,62400,12000,7.29,0,0.0,12000,0.45,0.0,A
23,62400,12000,6.91,0,0.0,12000,0.45,0.0,A
26,84000,3000,9.63,0,0.005,3000,0.45,6.750000000000001,A
26,84000,2150,13.47,0,0.185,2150,0.45,178.9875,C
24,84000,25000,11.26,0,0.01,25000,0.45,112.50000000000001,B
26,62500,12000,12.23,0,0.03,12000,0.45,162.0,C
22,84000,7500,8.63,0,0.05,7500,0.45,168.75000000000003,A
24,63000,12000,10.65,0,0.005,12000,0.45,27.000000000000004,B
23,84000,20000,12.61,0,0.085,20000,0.45,765.0000000000001,D
26,84000,4925,9.96,0,0.025,4925,0.45,55.40625000000001,B
25,63000,12000,14.26,0,0.03,12000,0.45,162.0,C
26,84191,9000,6.62,0,0.0,9000,0.45,0.0,A
23,63250,12000,10.99,0,0.0,12000,0.45,0.0,B
21,84400,12000,8.94,0,0.0,12000,0.45,0.0,A
21,63996,12000,13.79,0,0.065,12000,0.45,351.0,C
22,58000,12000,10.99,1,0.67,12000,0.45,3618.0000000000005,B
23,84500,10000,7.51,0,0.0,10000,0.45,0.0,A
24,38000,5000,12.53,0,0.07,5000,0.45,157.50000000000003,C
23,64000,12000,13.16,0,0.025,12000,0.45,135.00000000000003,C
23,84554,3600,6.03,0,0.0,3600,0.45,0.0,A
22,84600,6000,10.99,0,0.025,6000,0.45,67.50000000000001,A
26,64404,12000,11.89,0,0.025,12000,0.45,135.00000000000003,B
22,78700,7000,7.68,1,0.67,7000,0.45,2110.5000000000005,A
26,64500,12000,10.99,0,0.005,12000,0.45,27.000000000000004,B
24,64575,12000,7.29,0,0.01,12000,0.45,54.00000000000001,A
24,65000,12000,8.9,0,0.0,12000,0.45,0.0,A
21,65000,12000,11.71,0,0.02,12000,0.45,108.00000000000001,B
24,38000,1000,10.08,0,0.005,1000,0.45,2.2500000000000004,B
26,84996,1500,12.23,0,0.01,1500,0.45,6.750000000000001,C
24,84996,8000,15.57,0,0.01,8000,0.45,36.00000000000001,D
23,84996,14000,10.99,0,0.02,14000,0.45,126.00000000000001,A
23,84996,16750,14.35,0,0.055,16750,0.45,414.5625,C
24,59000,12000,15.28,1,0.995,12000,0.45,5373.0,D
26,65000,12000,10.99,0,0.13,12000,0.45,702.0,D
25,84996,3000,10.99,0,0.005,3000,0.45,6.750000000000001,A
22,65000,12000,10.99,0,0.05,12000,0.45,270.00000000000006,C
22,65000,12000,8.94,0,0.025,12000,0.45,135.00000000000003,A
22,84996,15000,11.48,0,0.045,15000,0.45,303.75,B
23,84996,10000,10.95,0,0.02,10000,0.45,90.00000000000001,B
22,59000,12000,17.58,1,0.98,12000,0.45,5292.0,F
23,84996,5000,10.95,0,0.0,5000,0.45,0.0,B
21,65000,12000,14.3,0,0.165,12000,0.45,891.0000000000001,D
26,59000,12000,10.99,1,0.815,12000,0.45,4401.0,D
22,65400,12000,13.06,0,0.005,12000,0.45,27.000000000000004,C
23,66000,12000,14.65,0,0.06,12000,0.45,324.0,C
23,66000,12000,10.99,0,0.01,12000,0.45,54.00000000000001,A
24,62050,5600,14.65,1,0.785,5600,0.45,1978.2,C
26,66000,12000,11.83,0,0.005,12000,0.45,27.000000000000004,B
25,67200,12000,13.49,0,0.07,12000,0.45,378.0000000000001,C
26,68400,12000,7.29,0,0.01,12000,0.45,54.00000000000001,A
25,85000,12000,14.65,0,0.285,12000,0.45,1539.0,C
22,68496,12000,15.31,0,0.035,12000,0.45,189.00000000000006,D
25,62500,12000,16.77,1,0.955,12000,0.45,5157.0,D
21,69000,12000,7.88,0,0.03,12000,0.45,162.0,A
24,85000,15000,7.9,0,0.0,15000,0.45,0.0,A
22,85000,20000,13.49,0,0.065,20000,0.45,585.0,C
24,69500,12000,10.65,0,0.015,12000,0.45,81.0,B
26,85000,24000,8.9,0,0.055,24000,0.45,594.0,A
24,85000,7000,12.69,0,0.005,7000,0.45,15.750000000000002,B
24,85000,10000,6.62,0,0.0,10000,0.45,0.0,A
22,69600,12000,7.29,0,0.01,12000,0.45,54.00000000000001,A
23,85000,14000,16.29,0,0.025,14000,0.45,157.50000000000003,D
21,37500,6000,11.49,0,0.01,6000,0.45,27.000000000000004,B
24,70000,12000,10.65,0,0.0,12000,0.45,0.0,B
25,70000,12000,8.9,0,0.01,12000,0.45,54.00000000000001,A
23,70000,12000,7.9,0,0.0,12000,0.45,0.0,A
23,85000,11000,14.27,0,0.06,11000,0.45,297.0,C
25,70000,12000,11.99,0,0.005,12000,0.45,27.000000000000004,B
24,85000,10000,10.99,0,0.08,10000,0.45,360.00000000000006,C
26,70000,12000,5.99,0,0.04,12000,0.45,216.00000000000003,A
23,85000,3000,6.03,0,0.0,3000,0.45,0.0,A
26,70000,12000,6.99,0,0.005,12000,0.45,27.000000000000004,A
21,70000,12000,6.99,0,0.01,12000,0.45,54.00000000000001,A
22,70000,12000,7.29,0,0.0,12000,0.45,0.0,A
25,70000,12000,10.37,0,0.01,12000,0.45,54.00000000000001,B
26,85000,7200,8.9,0,0.025,7200,0.45,81.00000000000001,A
22,73000,6000,13.49,1,0.825,6000,0.45,2227.5,C
24,85000,25600,12.69,0,0.065,25600,0.45,748.8000000000001,B
23,85000,14000,6.03,0,0.0,14000,0.45,0.0,A
25,70000,12000,12.18,0,0.0,12000,0.45,0.0,B
22,64000,12000,12.87,1,0.09,12000,0.45,486.0,C
23,70000,12000,10.99,0,0.02,12000,0.45,108.00000000000001,A
26,85000,12000,14.27,0,0.105,12000,0.45,567.0,C
25,85000,5500,13.49,0,0.005,5500,0.45,12.375000000000002,C
24,85000,35000,10.99,0,0.05,35000,0.45,787.5000000000001,A
22,85000,12500,10.99,0,0.05,12500,0.45,281.25000000000006,A
26,85000,12000,6.62,0,0.005,12000,0.45,27.000000000000004,A
24,70000,12000,11.58,0,0.0,12000,0.45,0.0,B
25,70000,12000,13.55,0,0.16,12000,0.45,864.0000000000001,D
22,55082,12000,10.99,1,0.9,12000,0.45,4860.0,F
23,85000,24000,7.49,0,0.005,24000,0.45,54.00000000000001,A
24,71151,12000,6.62,0,0.0,12000,0.45,0.0,A
24,85000,10000,12.99,0,0.04,10000,0.45,180.00000000000003,C
26,85000,4650,13.49,0,0.005,4650,0.45,10.4625,C
24,85000,7500,13.99,0,0.03,7500,0.45,101.25,C
21,37200,7000,8.49,0,0.01,7000,0.45,31.500000000000004,A
24,72000,12000,13.99,0,0.1,12000,0.45,540.0000000000001,C
22,72000,12000,12.99,0,0.055,12000,0.45,297.0,C
24,85000,12000,5.99,0,0.0,12000,0.45,0.0,A
26,85000,11600,5.42,0,0.01,11600,0.45,52.2,A
23,85000,10000,10.99,0,0.0,10000,0.45,0.0,B
22,85000,10000,5.99,0,0.0,10000,0.45,0.0,A
23,85000,21400,13.49,0,0.035,21400,0.45,337.05000000000007,C
